index	return	risk	AAPL	SPY	TSLA	DIS	NVDA	HON
47	0.032984303166	0.054893708681	0.310694285369	0.269286142285	0.127854293492	0.000000000000	0.292165278855	0.000000000000
48	0.033409761475	0.055614245469	0.305692039463	0.262472132255	0.131551317299	0.000000000000	0.300284510984	0.000000000000
49	0.033835219776	0.056341711702	0.300638350643	0.255701871536	0.135278102617	0.000000000000	0.308381675203	0.000000000000
50	0.034260678075	0.057074355021	0.294837260251	0.249610104005	0.139154549167	0.000000000000	0.316398086577	0.000000000000
51	0.034686136373	0.057815317271	0.289638547184	0.242965078222	0.142952702939	0.000000000000	0.324443671655	0.000000000000
52	0.035111594673	0.058562299174	0.284114509662	0.236613785641	0.146826533226	0.000000000000	0.332445171471	0.000000000000
53	0.035537052972	0.059315819623	0.278668230407	0.230188684938	0.150706021394	0.000000000000	0.340437063262	0.000000000000
54	0.035962511270	0.060075474424	0.273152793472	0.223823627951	0.154617413187	0.000000000000	0.348406165390	0.000000000000
55	0.036387969571	0.060841118964	0.267576986842	0.217509696264	0.158565151674	0.000000000000	0.356348165219	0.000000000000
56	0.036813427868	0.061612598245	0.261950440487	0.211235966950	0.162561691296	0.000000000000	0.364251901267	0.000000000000
57	0.037238886170	0.062449901483	0.257015041508	0.206627280994	0.151301592995	0.000000000000	0.385056084503	0.000000000000
58	0.037664344460	0.063206955254	0.250257355779	0.200812580952	0.159269275713	0.000000000000	0.389660787556	0.000000000000
59	0.038089802761	0.063976839846	0.243419324446	0.195015073804	0.167620669509	0.000000000000	0.393944932242	0.000000000000
60	0.038515261061	0.064761560723	0.236503311830	0.189233746866	0.176347826545	0.000000000000	0.397915114760	0.000000000000
61	0.038940719366	0.065563105330	0.229520245581	0.183462567017	0.185422923961	0.000000000000	0.401594263441	0.000000000000
62	0.039366177665	0.066383306003	0.222476533678	0.177698248374	0.194827987141	0.000000000000	0.404997230807	0.000000000000
63	0.039791635964	0.067162256681	0.222412243230	0.167825126533	0.188148101177	0.000000000000	0.421614529060	0.000000000000
64	0.040217094263	0.067974715848	0.216414329856	0.161869373787	0.192345302468	0.000000000000	0.429370993890	0.000000000000
65	0.040642552561	0.068791633047	0.210448755908	0.155897392636	0.196449443076	0.000000000000	0.437204408380	0.000000000000
66	0.041068010862	0.069614075863	0.204195329549	0.150185899190	0.200616667254	0.000000000000	0.445002104007	0.000000000000
67	0.041493469160	0.070437754849	0.198642352270	0.143859596961	0.204504742196	0.000000000000	0.452993308573	0.000000000000
68	0.041918927458	0.071267144759	0.192673338889	0.137901298562	0.208539928284	0.000000000000	0.460885434265	0.000000000000
69	0.042344385761	0.072098052611	0.187158381695	0.131540198673	0.212422254954	0.000000000000	0.468879164677	0.000000000000
70	0.042769844058	0.072932038656	0.181709708613	0.125119892203	0.216284937385	0.000000000000	0.476885461799	0.000000000000
71	0.043195302358	0.073769321540	0.176257344407	0.118701821979	0.220155708566	0.000000000000	0.484885125048	0.000000000000
72	0.043620760657	0.074609872495	0.170789503614	0.112297320270	0.224032752196	0.000000000000	0.492880423920	0.000000000000
73	0.044046218953	0.075453591574	0.165307527023	0.105905392492	0.227914332179	0.000000000000	0.500872748306	0.000000000000
74	0.044471677255	0.076300388459	0.159811671515	0.099525996396	0.231799136482	0.000000000000	0.508863195608	0.000000000000
75	0.044897135552	0.077150103994	0.154313413279	0.093149433694	0.235680121547	0.000000000000	0.516857031480	0.000000000000
76	0.045322593850	0.078007349748	0.148146559709	0.087367157974	0.239778514078	0.000000000000	0.524707768239	0.000000000000
77	0.045748052156	0.078860962088	0.142884352272	0.080776852928	0.243608635001	0.000000000000	0.532730159798	0.000000000000
78	0.046173510456	0.079717327868	0.137589335478	0.074215780247	0.247448967405	0.000000000000	0.540745916870	0.000000000000
79	0.046598968739	0.080076617946	0.205080679563	0.000000000000	0.247127875849	0.000000000000	0.547791444589	0.000000000000
80	0.047024427040	0.080960099875	0.192687369371	0.000000000000	0.251616529186	0.000000000000	0.555696101443	0.000000000000
81	0.047449885342	0.081852027579	0.180328741244	0.000000000000	0.255890605506	0.000000000000	0.563780653250	0.000000000000
82	0.047875343654	0.082751993127	0.167889334164	0.000000000000	0.260664456943	0.000000000000	0.571446208893	0.000000000000
83	0.048300801950	0.083659885621	0.155505621755	0.000000000000	0.265093729823	0.000000000000	0.579400648422	0.000000000000
84	0.048726260245	0.084575379884	0.143080937144	0.000000000000	0.269776496669	0.000000000000	0.587142566188	0.000000000000
85	0.049151718544	0.085498256158	0.130698774808	0.000000000000	0.274196178880	0.000000000000	0.595105046312	0.000000000000
86	0.049577176843	0.086429216175	0.118686797815	0.000000000000	0.276325536843	0.000000000000	0.604987665342	0.000000000000
87	0.050002635142	0.087365315325	0.106074935338	0.000000000000	0.282166366057	0.000000000000	0.611758698605	0.000000000000
88	0.050428093440	0.088309687272	0.093917876862	0.000000000000	0.285193338487	0.000000000000	0.620888784651	0.000000000000
89	0.050853551741	0.089258865629	0.081213557113	0.000000000000	0.291606197528	0.000000000000	0.627180245359	0.000000000000
90	0.051279010039	0.090215527308	0.068564380953	0.000000000000	0.297677885381	0.000000000000	0.633757733665	0.000000000000
91	0.051704468339	0.091177608774	0.056405795611	0.000000000000	0.300714304072	0.000000000000	0.642879900317	0.000000000000
92	0.052129926638	0.092145903850	0.044023632750	0.000000000000	0.305133989662	0.000000000000	0.650842377588	0.000000000000
93	0.052555384937	0.093119896824	0.031641469657	0.000000000000	0.309553676549	0.000000000000	0.658804853794	0.000000000000
94	0.052980843236	0.094099410761	0.019259306558	0.000000000000	0.313973363479	0.000000000000	0.666767329963	0.000000000000
95	0.053406301535	0.095084887096	0.006565607942	0.000000000000	0.320320510245	0.000000000000	0.673113881813	0.000000000000
96	0.053831759789	0.096263285671	0.000000000000	0.000000000000	0.288753372918	0.000000000000	0.711246627082	0.000000000000
97	0.054257218090	0.099026146672	0.000000000000	0.000000000000	0.216565031246	0.000000000000	0.783434968754	0.000000000000
98	0.054682676392	0.103520103141	0.000000000000	0.000000000000	0.144376689574	0.000000000000	0.855623310426	0.000000000000
99	0.055108134693	0.109532288652	0.000000000000	0.000000000000	0.072188347902	0.000000000000	0.927811652098	0.000000000000
100	0.055533592994	0.116828546313	0.000000000000	0.000000000000	0.000000006230	0.000000000000	0.999999993770	0.000000000000
